first,"['first', '-0.0048302', '0.52898', '0.62385', '-0.65502', '-0.10903', '-0.33937', '1.7463', '0.10884', '0.21209', '-0.36222', '0.24687', '0.69705', '-4.8934', '0.66483', '0.32078', '-0.20673', '0.79626', '-0.51975', '-0.50631', '-0.49261', '-0.82211', '0.17603', '0.069424', '-0.26431', '-0.58399\n']"
country,"['country', '-0.29159', '-0.036755', '-0.14379', '-0.62533', '-0.28054', '-0.083234', '1.0597', '-0.56264', '0.12039', '-0.29531', '-0.57192', '-0.49519', '-4.5127', '0.5549', '-0.071129', '-0.13111', '-0.26254', '-0.16039', '0.70769', '0.24018', '-0.27281', '0.3087', '-0.47999', '-1.4149', '0.68254\n']"
surpass,"['surpass', '0.72367', '0.50315', '0.088157', '-0.27181', '-0.75988', '-0.88052', '0.060238', '-1.5689', '-0.027305', '-1.1432', '0.36943', '0.54465', '-1.6963', '0.68789', '-0.22779', '0.2308', '0.42186', '-0.017636', '1.7395', '-0.67741', '-0.93695', '-0.41586', '0.30209', '-0.31609', '-1.123\n']"
coronavirus,"['coronavirus', '0.23221', '0.19274', '-0.20191', '0.55183', '0.22028', '-1.733', '-0.5179', '-0.48583', '0.99621', '-0.61992', '1.3618', '0.51214', '-0.27673', '-0.26378', '0.9227', '1.0396', '0.44228', '0.83579', '1.3481', '0.55633', '-0.64568', '0.25664', '-0.19045', '-1.9823', '-0.043051\n']"
easy,"['easy', '0.083593', '0.39824', '-0.90454', '-0.0050385', '0.46496', '0.85628', '1.2439', '-0.90065', '0.20512', '-0.3293', '-0.52603', '0.35712', '-3.9871', '-0.41013', '0.17871', '0.15792', '0.34955', '-0.52331', '0.14172', '-0.50487', '-0.33821', '-0.21751', '-0.072673', '0.84147', '-0.22719\n']"
fool,"['fool', '-0.2875', '0.70136', '-0.053231', '0.53328', '0.1847', '0.043655', '0.66766', '-0.29819', '-0.12127', '0.12744', '-1.3963', '1.339', '-3.6382', '-0.21475', '0.16296', '0.34167', '0.32164', '-0.42494', '0.20903', '-0.1431', '1.5817', '0.87796', '0.51432', '0.10648', '0.19072\n']"
anyone,"['anyone', '-0.065135', '0.85641', '-0.26408', '-0.053612', '-0.73524', '-0.39388', '1.4242', '-0.73523', '-0.5522', '-0.052161', '-0.301', '0.063124', '-5.0069', '-0.64593', '0.36139', '0.61176', '0.31525', '-0.91272', '0.47986', '-0.66093', '0.074225', '-0.57888', '-0.18691', '-0.044975', '-0.84674\n']"
trust,"['trust', '0.26008', '1.1016', '-1.2451', '0.71781', '-0.34075', '-0.078662', '0.88161', '-0.36054', '-0.38926', '0.50183', '-0.83156', '0.73022', '-4.6174', '0.25947', '-0.37854', '0.39097', '0.018645', '-0.21212', '1.3974', '-0.20231', '0.97639', '0.35216', '-0.15399', '0.36359', '-0.71835\n']"
get,"['get', '-0.33344', '1.2678', '0.04472', '-0.6707', '-0.2079', '0.12289', '1.3696', '-0.22981', '-0.53645', '-0.1833', '-0.13394', '0.63001', '-5.6577', '-0.66158', '-0.26856', '-0.1472', '0.71835', '-1.1591', '-0.055771', '-0.8732', '-0.025146', '0.3069', '1.0787', '0.38923', '-0.028963\n']"
information,"['information', '0.4918', '0.52183', '-1.1841', '-0.031988', '1.1468', '-0.61078', '0.48485', '-1.1636', '0.73446', '0.076003', '0.12772', '0.4865', '-3.4833', '0.52375', '0.41481', '0.10604', '0.70972', '0.55721', '0.14742', '-0.46564', '-0.071301', '-1.9889', '-1.0767', '-0.14101', '-0.81463\n']"
source,"['source', '0.45217', '-0.08378', '-1.3449', '0.10053', '0.54661', '-0.25615', '0.62848', '-0.42395', '0.73047', '-0.77808', '0.63519', '0.53305', '-3.0651', '0.51972', '0.86671', '-0.16752', '0.26746', '0.50058', '0.049347', '0.33393', '-0.035501', '-1.1831', '-0.35552', '-0.69167', '-1.2266\n']"
case,"['case', '0.39774', '-0.47441', '-0.11812', '-0.15524', '0.77288', '-0.85437', '0.2791', '-0.070933', '0.85437', '0.34746', '0.9713', '-0.010804', '-4.0075', '-0.3608', '0.29777', '0.11625', '0.64474', '0.39843', '0.03503', '-0.3181', '-0.23032', '-0.066606', '0.92624', '-0.13342', '-0.70533\n']"
think,"['think', '0.32648', '0.48392', '0.13726', '-0.3465', '-0.80444', '0.13492', '1.8195', '-0.41097', '-0.55192', '-0.041287', '-0.43644', '0.65345', '-5.4586', '-0.58895', '0.071544', '0.19618', '0.38752', '-0.59623', '0.091468', '-0.52565', '0.77938', '0.68852', '-0.12746', '0.1726', '-0.60569\n']"
hijack,"['hijack', '0.22734', '0.71904', '-0.61137', '-0.18789', '-1.1049', '-1.3141', '-0.2213', '-0.68878', '0.82488', '0.20663', '0.092716', '0.62545', '-1.5349', '-0.5924', '0.36761', '1.2565', '0.33945', '-0.65186', '1.4141', '-0.81617', '-0.1428', '-0.21437', '0.82024', '-1.8404', '-1.3436\n']"
criminal,"['criminal', '0.6178', '0.58483', '-0.34333', '0.12298', '1.0368', '-0.40408', '0.55716', '0.17732', '0.17807', '-0.40584', '-0.1639', '-0.39267', '-2.5539', '0.02138', '1.4972', '0.58108', '-0.32845', '0.91233', '0.78683', '-0.59634', '0.23452', '0.64387', '0.17568', '-1.5696', '0.33918\n']"
mind,"['mind', '-0.41932', '0.58975', '-0.36475', '0.9978', '0.10197', '0.50026', '1.5425', '-0.31276', '0.010214', '0.1499', '-0.88329', '0.92256', '-4.5349', '0.092406', '-0.073591', '0.52982', '0.11561', '0.18291', '0.42629', '-0.63786', '0.422', '-0.0012904', '0.10989', '0.73449', '-0.49331\n']"
people,"['people', '0.61531', '0.40895', '-0.34224', '0.21094', '-0.046403', '0.29744', '1.9485', '-0.91247', '-0.85772', '0.57293', '-0.99537', '-0.15858', '-5.4328', '0.11578', '-0.27031', '0.35207', '0.16624', '-0.91364', '0.6933', '-0.65035', '0.77353', '-0.087782', '-0.43228', '-0.99982', '-0.68077\n']"
fool,"['fool', '-0.2875', '0.70136', '-0.053231', '0.53328', '0.1847', '0.043655', '0.66766', '-0.29819', '-0.12127', '0.12744', '-1.3963', '1.339', '-3.6382', '-0.21475', '0.16296', '0.34167', '0.32164', '-0.42494', '0.20903', '-0.1431', '1.5817', '0.87796', '0.51432', '0.10648', '0.19072\n']"
everyone,"['everyone', '-0.66344', '1.1679', '0.031686', '-0.049315', '-0.43452', '-0.52471', '2.1418', '-0.32636', '-1.7366', '0.26686', '-0.47925', '0.27399', '-4.7679', '0.045498', '-0.20918', '0.147', '-0.32177', '-1.0588', '0.13412', '-0.33091', '0.42165', '-0.9311', '0.0065537', '-0.10001', '-0.86712\n']"
lock,"['lock', '0.21552', '0.1638', '0.82065', '0.023236', '0.41329', '-0.14234', '0.13372', '-0.65749', '1.2282', '0.63177', '-0.11002', '0.085049', '-3.1456', '-0.71233', '-0.43853', '0.61662', '0.09157', '-0.46897', '0.0076127', '-0.4173', '-0.34773', '0.11617', '1.3102', '0.28381', '-0.61542\n']"
people,"['people', '0.61531', '0.40895', '-0.34224', '0.21094', '-0.046403', '0.29744', '1.9485', '-0.91247', '-0.85772', '0.57293', '-0.99537', '-0.15858', '-5.4328', '0.11578', '-0.27031', '0.35207', '0.16624', '-0.91364', '0.6933', '-0.65035', '0.77353', '-0.087782', '-0.43228', '-0.99982', '-0.68077\n']"
google,"['google', '1.5541', '0.055494', '0.0036707', '-0.14801', '0.86527', '-0.44493', '0.19887', '0.60156', '0.71646', '0.16747', '0.86978', '-0.53673', '-3.2188', '-0.97591', '0.020251', '0.31074', '0.22997', '0.65166', '-0.19235', '-0.61838', '-0.17933', '-1.7447', '-0.56918', '-0.4337', '-0.47025\n']"
read,"['read', '0.90581', '0.59895', '0.063546', '0.21728', '0.21409', '-0.94082', '1.7628', '-0.052928', '0.11945', '-0.039055', '-0.22536', '0.95849', '-4.0309', '-0.44252', '0.11152', '0.11999', '0.35601', '-0.022685', '-0.45216', '-0.87969', '-0.058078', '-0.43718', '-0.82611', '0.50895', '-0.58787\n']"
event,"['event', '-0.529', '0.65606', '-0.024806', '-1.1935', '0.64642', '-0.32017', '1.2762', '0.10701', '1.11', '-0.64971', '0.4025', '0.55947', '-3.2098', '1.2267', '0.14446', '-0.012874', '0.029465', '-0.69033', '-1.0821', '0.19459', '-1.4854', '-1.3086', '-1.2256', '-0.28565', '-0.039958\n']"
most,"['most', '0.73531', '-0.10623', '-0.033714', '-0.68686', '0.60357', '0.92816', '1.6895', '-0.83231', '-0.98816', '-0.56461', '-0.14231', '0.57701', '-4.8429', '0.98845', '-0.47887', '-0.21223', '0.61379', '0.19685', '0.39754', '-0.32373', '0.19128', '0.3981', '-1.0766', '-0.37709', '-0.93911\n']"
people,"['people', '0.61531', '0.40895', '-0.34224', '0.21094', '-0.046403', '0.29744', '1.9485', '-0.91247', '-0.85772', '0.57293', '-0.99537', '-0.15858', '-5.4328', '0.11578', '-0.27031', '0.35207', '0.16624', '-0.91364', '0.6933', '-0.65035', '0.77353', '-0.087782', '-0.43228', '-0.99982', '-0.68077\n']"
get,"['get', '-0.33344', '1.2678', '0.04472', '-0.6707', '-0.2079', '0.12289', '1.3696', '-0.22981', '-0.53645', '-0.1833', '-0.13394', '0.63001', '-5.6577', '-0.66158', '-0.26856', '-0.1472', '0.71835', '-1.1591', '-0.055771', '-0.8732', '-0.025146', '0.3069', '1.0787', '0.38923', '-0.028963\n']"
sick,"['sick', '-0.29348', '0.60338', '0.49402', '-0.4156', '0.44821', '0.77517', '2.0403', '-0.31679', '-0.87981', '0.43761', '-0.76789', '0.96008', '-3.6561', '-0.35067', '0.74186', '0.064137', '0.53395', '-0.43426', '-0.12519', '-0.75548', '0.1928', '1.0251', '0.57984', '0.14346', '0.47193\n']"
mild,"['mild', '-0.96827', '0.1976', '-0.27069', '0.52952', '0.43735', '1.4452', '0.78195', '-0.99471', '0.81676', '0.11507', '0.23403', '0.24069', '-1.28', '-0.062324', '0.8518', '-0.096276', '0.86571', '0.13551', '0.6542', '-0.18601', '-1.0105', '0.77055', '0.10849', '0.055581', '0.25758\n']"
illness,"['illness', '-0.37455', '0.67055', '-1.5771', '0.90782', '0.65685', '-0.38025', '1.0757', '-1.4619', '-0.3399', '0.53564', '0.3232', '0.3472', '-1.995', '0.52651', '1.6289', '0.03737', '0.14216', '0.81433', '0.95963', '-1.232', '0.11655', '0.54997', '-0.45009', '-0.45518', '0.062286\n']"
recover,"['recover', '-0.40614', '0.87233', '-0.82918', '-0.070406', '-0.61696', '-0.45217', '0.6128', '-0.99289', '0.014457', '0.25011', '0.058371', '0.81452', '-2.1996', '0.7055', '0.50416', '0.42326', '0.30472', '-0.13244', '0.82229', '-2.0066', '-1.0029', '-0.17577', '0.87954', '0.46536', '-0.41203\n']"
home,"['home', '-1.0591', '0.672', '0.63173', '-0.73768', '-0.208', '0.34584', '0.97608', '-0.064819', '0.17373', '0.3218', '-0.24289', '-0.23366', '-4.7382', '0.045759', '0.42937', '-0.53261', '0.41289', '-0.55134', '-0.68221', '-0.66009', '-0.47127', '-0.50653', '0.30581', '0.13673', '0.39416\n']"
safety,"['safety', '-0.5374', '0.78889', '-1.1773', '-0.13984', '0.73807', '-0.37666', '0.27128', '-0.64985', '1.3395', '0.31896', '0.68311', '0.25616', '-3.4131', '0.41568', '0.94334', '-0.19783', '0.18902', '-0.18987', '0.87011', '-0.15257', '-0.59934', '-0.22804', '0.31826', '-0.7284', '-1.0461\n']"
tip,"['tip', '0.066663', '0.51453', '-0.49372', '0.10579', '1.1815', '0.55502', '-0.20973', '-0.60985', '0.2491', '0.0075793', '0.59596', '0.074663', '-3.0426', '-0.11557', '-0.10006', '-0.016713', '0.94691', '-0.37273', '-0.35682', '-0.080398', '-0.011815', '-0.27498', '-0.12407', '0.34462', '0.086508\n']"
prevent,"['prevent', '-0.020754', '0.50815', '-1.4934', '1.2924', '0.23684', '-0.020919', '0.76177', '-1.6696', '0.41065', '0.83305', '0.38099', '0.0937', '-2.7846', '-0.10154', '0.72675', '-0.043798', '-0.35235', '-0.21518', '1.5093', '-2.2486', '-0.603', '0.42682', '0.19815', '-0.735', '-0.154\n']"
spread,"['spread', '-0.065948', '0.39601', '-0.85232', '0.47545', '-0.3022', '-1.1215', '1.2514', '-0.80819', '-0.55583', '0.60403', '0.037863', '-0.03606', '-3.0486', '0.25877', '-0.68095', '0.32693', '-0.00207', '-0.54152', '0.23533', '-0.62067', '-0.76427', '-0.36932', '0.086342', '-0.1901', '0.012016\n']"
virus,"['virus', '0.96335', '0.21618', '-0.13231', '0.62003', '1.1272', '0.15662', '0.19459', '0.94057', '0.8304', '0.87745', '0.81427', '-0.054227', '-1.5039', '-0.6172', '0.48094', '0.65156', '0.43136', '0.52266', '0.64017', '-0.6643', '-0.089141', '0.33444', '0.36228', '-0.4494', '-0.20088\n']"
care,"['care', '-0.29748', '1.0425', '-1.2603', '0.23277', '0.27383', '0.066996', '1.1062', '0.14531', '0.34542', '0.72154', '-0.71352', '-0.087143', '-4.4021', '-0.23304', '0.040494', '0.33726', '0.34614', '-0.79275', '0.35357', '-0.78228', '0.74919', '0.37412', '-0.59667', '0.59114', '-0.54729\n']"
someone,"['someone', '-0.29043', '0.66892', '0.05246', '0.94081', '-0.55044', '0.0049953', '1.9417', '-0.053597', '-0.59452', '0.72257', '-0.39585', '0.54978', '-5.1269', '-0.83622', '-0.0033751', '1.0806', '0.45369', '-0.97741', '0.34055', '-1.2681', '0.34861', '-0.15124', '-0.15882', '0.12915', '-1.5863\n']"
home,"['home', '-1.0591', '0.672', '0.63173', '-0.73768', '-0.208', '0.34584', '0.97608', '-0.064819', '0.17373', '0.3218', '-0.24289', '-0.23366', '-4.7382', '0.045759', '0.42937', '-0.53261', '0.41289', '-0.55134', '-0.68221', '-0.66009', '-0.47127', '-0.50653', '0.30581', '0.13673', '0.39416\n']"
pregnant,"['pregnant', '-0.68215', '0.75881', '1.1239', '0.059062', '0.63215', '-0.31655', '0.93481', '-0.57109', '-0.9755', '0.58428', '-0.066935', '0.73183', '-3.0967', '-0.68353', '-0.29511', '0.033774', '0.46297', '-0.81513', '0.051196', '-1.0174', '1.3671', '1.5839', '-0.45918', '-1.0625', '-0.031019\n']"
woman,"['woman', '-0.92527', '-0.33879', '-0.32138', '0.14676', '0.5227', '-0.15349', '1.2166', '-0.22389', '-0.08656', '0.2851', '0.18474', '0.42797', '-4.3978', '0.26168', '-0.43044', '-0.001192', '0.66894', '-0.081109', '0.56346', '-0.37477', '1.1786', '0.77134', '-0.52764', '-1.2592', '-0.45112\n']"
include,"['include', '0.30022', '0.68423', '-0.409', '-0.26708', '0.16382', '-0.35466', '0.72572', '-1.2003', '-0.012351', '-0.20122', '0.27953', '0.2391', '-2.9903', '-0.1466', '-0.16748', '0.14772', '0.11667', '-0.46197', '0.43713', '-0.85643', '-1.0929', '-0.8733', '-0.62024', '-0.060361', '-0.75439\n']"
list,"['list', '0.65758', '0.82504', '0.31556', '-0.72113', '0.84956', '-0.62507', '1.066', '-0.18872', '-0.081897', '-0.12741', '0.48206', '0.28491', '-3.619', '0.50084', '-0.31503', '0.061368', '0.41601', '-0.87672', '-0.22227', '-0.1323', '-0.74891', '-0.89304', '-0.86737', '-0.048072', '-0.84759\n']"
risk,"['risk', '-0.05865', '0.81929', '-1.623', '0.71428', '1.1232', '0.43762', '0.3131', '-1.2983', '0.40929', '0.63651', '0.36902', '0.18011', '-3.1119', '1.1974', '0.23128', '-0.37193', '0.076346', '0.58431', '0.71122', '-1.5847', '0.067754', '0.083669', '-0.14365', '-0.20403', '0.0099313\n']"
several,"['several', '0.77278', '0.46184', '0.96918', '0.32804', '0.23409', '0.16616', '0.48489', '-1.6145', '-0.45752', '0.39433', '0.63109', '0.091311', '-3.2821', '1.2312', '0.27108', '-0.35926', '0.64537', '-0.11048', '0.27354', '-0.588', '-0.38878', '-0.87965', '-0.36661', '-1.198', '-0.97116\n']"
airline,"['airline', '-0.23463', '0.97595', '0.033509', '-0.93413', '0.12419', '-0.60083', '0.21428', '-1.1776', '1.2335', '0.59484', '1.2202', '-0.45632', '-1.8247', '0.50564', '0.6338', '0.14662', '1.2361', '-0.51075', '1.159', '0.37791', '-0.4191', '-0.59312', '-0.35174', '-1.4422', '-0.64209\n']"
expect,"['expect', '0.24481', '0.83835', '-0.80329', '-0.088691', '-0.6506', '0.10363', '1.1968', '-0.79395', '-0.04535', '-0.21055', '-0.64794', '0.44068', '-4.0606', '0.72905', '-0.025449', '0.49251', '0.38267', '-0.91437', '0.53645', '-1.1327', '0.36432', '0.066662', '-0.04813', '0.29186', '-1.0876\n']"
survive,"['survive', '0.01179', '0.71675', '-0.53912', '0.11502', '-1.1529', '0.32445', '1.1221', '-0.80062', '0.63175', '0.16172', '-0.513', '0.42208', '-3.0969', '0.60423', '0.04269', '0.78861', '0.069128', '-0.16069', '0.86424', '-1.3641', '-0.54801', '0.30572', '-0.18753', '-0.03257', '0.67181\n']"
coronavirus,"['coronavirus', '0.23221', '0.19274', '-0.20191', '0.55183', '0.22028', '-1.733', '-0.5179', '-0.48583', '0.99621', '-0.61992', '1.3618', '0.51214', '-0.27673', '-0.26378', '0.9227', '1.0396', '0.44228', '0.83579', '1.3481', '0.55633', '-0.64568', '0.25664', '-0.19045', '-1.9823', '-0.043051\n']"
crisis,"['crisis', '1.2107', '0.12682', '-1.0471', '-0.19106', '0.77752', '0.31322', '-0.16564', '0.19516', '0.064629', '0.079563', '0.46262', '-1.37', '-2.7507', '1.7949', '1.3574', '0.38251', '-0.041704', '1.6982', '0.77676', '-0.6373', '0.46695', '-0.42882', '-0.11097', '-1.0148', '0.49615\n']"
addition,"['addition', '-0.71331', '0.13663', '-0.38324', '-0.16317', '0.70948', '-0.2387', '0.77431', '-1.2706', '0.077142', '-1.0854', '0.0713', '0.52755', '-2.4893', '0.45078', '0.32702', '-0.2681', '0.90708', '-0.34359', '-0.13116', '0.27841', '-0.58672', '-0.47489', '-0.70452', '-0.12548', '-0.81716\n']"
toss,"['toss', '-0.52369', '0.80716', '-0.77509', '0.40881', '-0.79353', '-0.38662', '0.43976', '-0.58624', '0.36846', '0.94537', '0.52722', '0.44307', '-1.7923', '0.16897', '0.0082571', '-0.20824', '0.38745', '-1.0724', '-0.13202', '0.16977', '-0.82707', '1.0914', '0.92426', '0.86148', '-0.12407\n']"
modern,"['modern', '-0.24942', '-0.73219', '0.17863', '-0.29171', '1.0194', '0.6382', '0.5896', '-0.17051', '1.1406', '0.07211', '0.0047758', '0.081745', '-2.8443', '0.028099', '-0.3381', '-0.14136', '0.52734', '0.55284', '0.36292', '0.57304', '-0.79487', '0.10751', '-1.6723', '-1.1816', '0.15691\n']"
approach,"['approach', '-0.39944', '0.23216', '-1.2511', '0.26454', '0.70555', '0.38172', '0.52478', '-1.315', '1.42', '-0.8832', '-0.71189', '0.42691', '-3.3203', '0.57982', '0.4729', '0.54371', '0.024185', '0.036453', '0.6554', '-0.73591', '0.21184', '-0.24694', '-0.69976', '-0.28018', '-1.1084\n']"
publichealth,"['publichealth', '0.14984', '0.74391', '-1.9624', '-0.66211', '0.5174', '-0.96335', '-0.012082', '-1.9744', '0.16198', '-0.5316', '-0.82306', '0.11655', '-0.00036465', '-0.24435', '0.67609', '0.0046956', '-0.051123', '0.53513', '0.92098', '0.49454', '-0.43639', '-0.61583', '-0.67245', '-1.0388', '0.34203\n']"
window,"['window', '-1.2541', '-0.36607', '1.2464', '0.12044', '0.15217', '0.24845', '0.82986', '-1.0282', '0.76859', '1.095', '0.31461', '0.64114', '-3.4556', '-0.16542', '0.39326', '0.47501', '0.44802', '-0.11674', '-0.28341', '-0.68464', '-0.39979', '-0.62089', '1.6247', '-0.37431', '-0.46055\n']"
google,"['google', '1.5541', '0.055494', '0.0036707', '-0.14801', '0.86527', '-0.44493', '0.19887', '0.60156', '0.71646', '0.16747', '0.86978', '-0.53673', '-3.2188', '-0.97591', '0.020251', '0.31074', '0.22997', '0.65166', '-0.19235', '-0.61838', '-0.17933', '-1.7447', '-0.56918', '-0.4337', '-0.47025\n']"
cnn,"['cnn', '0.75658', '0.7692', '0.5821', '-0.55053', '0.14704', '-1.0079', '-0.011334', '0.71469', '-0.049494', '-0.52429', '0.18251', '0.060651', '-2.2986', '0.21225', '0.86055', '-0.41796', '-0.19834', '0.97493', '0.038458', '-0.3109', '1.0103', '-1.1235', '-0.35615', '-1.913', '-0.082902\n']"
bernie,"['bernie', '-0.89821', '0.93694', '0.57213', '1.0865', '-0.92388', '-0.65284', '-0.54375', '-0.24111', '-0.033278', '-1.4395', '-0.40536', '1.2697', '-1.6193', '-0.49178', '0.94903', '-0.49482', '-0.30116', '-0.073567', '-0.076777', '0.53308', '0.696', '0.79844', '-0.22878', '-1.0537', '0.60371\n']"
sander,"['sander', '-0.42528', '-0.21466', '0.62092', '0.04525', '-0.59619', '0.13123', '-1.621', '-0.37941', '0.91486', '-0.84545', '0.63135', '1.0492', '-1.5008', '-1.0919', '0.24337', '0.057809', '0.60399', '0.98185', '0.38698', '1.5899', '-0.84493', '0.1543', '-0.30221', '0.5492', '0.49757\n']"
coronavirus,"['coronavirus', '0.23221', '0.19274', '-0.20191', '0.55183', '0.22028', '-1.733', '-0.5179', '-0.48583', '0.99621', '-0.61992', '1.3618', '0.51214', '-0.27673', '-0.26378', '0.9227', '1.0396', '0.44228', '0.83579', '1.3481', '0.55633', '-0.64568', '0.25664', '-0.19045', '-1.9823', '-0.043051\n']"
week,"['week', '0.23163', '0.48457', '0.050765', '-1.2268', '-0.02983', '0.062114', '1.1205', '-0.50237', '-0.76712', '-0.21344', '-0.10036', '0.6937', '-4.463', '1.0971', '0.98573', '0.16041', '0.58837', '-0.25981', '-1.5989', '-0.025219', '-1.2887', '-0.53592', '-0.15729', '0.60716', '0.61087\n']"
old,"['old', '-0.27549', '0.35967', '1.2639', '-0.011012', '0.25869', '0.28471', '1.3755', '0.074752', '-0.49803', '0.05726', '-0.42852', '0.39694', '-4.6872', '-0.11947', '0.036601', '-0.14991', '0.99761', '-0.33791', '-0.068476', '0.214', '-0.15786', '0.50574', '-0.013779', '-1.0324', '-0.43885\n']"
article,"['article', '0.71413', '-0.07927', '-0.81779', '-0.21223', '1.1148', '-0.83868', '0.98505', '-0.70813', '0.24217', '-1.0348', '0.22033', '0.79515', '-3.2253', '0.0088076', '0.99242', '-0.029411', '0.61368', '0.75281', '-1.2186', '-0.1642', '-0.037136', '-1.3195', '-1.1906', '-0.4946', '-0.85904\n']"
fight,"['fight', '0.177', '1.0612', '-0.37532', '0.37692', '-0.38193', '-0.035887', '1.1323', '-0.12143', '0.21336', '0.017709', '-0.39995', '0.71165', '-4.0861', '0.26918', '0.16057', '0.11511', '-0.51632', '-0.73059', '0.065623', '-0.76326', '0.021604', '1.2975', '0.48221', '-0.74395', '0.38602\n']"
livelihood,"['livelihood', '-0.80746', '0.41572', '-1.0549', '0.3831', '0.55027', '-0.4461', '-0.49179', '-2.3006', '0.41054', '-0.37452', '-0.22394', '0.043648', '-0.83385', '0.81821', '0.0031884', '0.46004', '0.30697', '0.22367', '1.2483', '0.28755', '-0.11934', '0.29659', '-0.65454', '-0.44204', '-1.0934\n']"
coronavirus,"['coronavirus', '0.23221', '0.19274', '-0.20191', '0.55183', '0.22028', '-1.733', '-0.5179', '-0.48583', '0.99621', '-0.61992', '1.3618', '0.51214', '-0.27673', '-0.26378', '0.9227', '1.0396', '0.44228', '0.83579', '1.3481', '0.55633', '-0.64568', '0.25664', '-0.19045', '-1.9823', '-0.043051\n']"
attention,"['attention', '0.14168', '0.5925', '-1.4448', '0.80062', '0.46077', '0.27017', '1.1223', '-0.93872', '-0.73021', '0.079767', '-0.7676', '0.09022', '-3.6241', '0.096151', '-0.19432', '1.0237', '-0.25459', '-0.91995', '-0.74403', '-0.24375', '0.89997', '-0.36769', '-0.033475', '-0.59115', '-1.1301\n']"
socal,"['socal', '-1.304', '0.20996', '-0.11999', '-1.2447', '-0.87356', '0.27282', '0.33024', '-1.5305', '-0.05728', '-0.20836', '-1.2831', '-0.43294', '-1.4969', '0.65598', '0.91474', '-0.084034', '0.31689', '-0.33269', '0.89318', '0.74142', '-0.23333', '-0.65976', '-0.25557', '-0.97688', '0.063851\n']"
journalist,"['journalist', '0.44392', '0.33479', '-0.11911', '-0.74805', '0.65944', '-1.5527', '-0.24438', '-0.44378', '0.33809', '-0.67049', '0.16895', '0.75801', '-2.4058', '0.066993', '0.26371', '0.18884', '0.79644', '0.64973', '0.068112', '-0.23327', '0.68508', '0.22521', '-1.6626', '-1.9962', '-0.13991\n']"
quarantine,"['quarantine', '-0.49886', '0.64865', '0.42569', '0.063079', '-0.7167', '-0.1552', '-0.30335', '-1.39', '1.2402', '0.085247', '-0.60236', '0.6832', '-0.44102', '0.40845', '0.89742', '0.63359', '0.4521', '0.46717', '0.77036', '-0.12375', '-0.7758', '-0.09428', '0.22023', '-1.0574', '0.067629\n']"
day,"['day', '-0.95101', '0.5056', '0.36139', '-0.40337', '-0.040042', '-0.15647', '2.2782', '0.245', '-0.48452', '-0.19628', '-0.51955', '0.21754', '-4.7039', '0.95037', '-0.098481', '-0.57552', '0.072248', '-0.95375', '-0.69446', '-0.054825', '-0.86766', '0.025728', '-0.26051', '0.75546', '0.42688\n']"
coronavirus,"['coronavirus', '0.23221', '0.19274', '-0.20191', '0.55183', '0.22028', '-1.733', '-0.5179', '-0.48583', '0.99621', '-0.61992', '1.3618', '0.51214', '-0.27673', '-0.26378', '0.9227', '1.0396', '0.44228', '0.83579', '1.3481', '0.55633', '-0.64568', '0.25664', '-0.19045', '-1.9823', '-0.043051\n']"
pinoy,"['pinoy', '0.2847', '-0.46451', '-0.20515', '-1.3578', '-0.060934', '-2.057', '1.2703', '0.60668', '0.17733', '-0.79977', '-1.2506', '-1.1313', '-1.5682', '0.83107', '-0.28093', '0.61081', '0.90615', '-0.13041', '0.66048', '1.5377', '-0.64932', '0.53291', '-1.0424', '-0.93385', '-0.17894\n']"
quarantine,"['quarantine', '-0.49886', '0.64865', '0.42569', '0.063079', '-0.7167', '-0.1552', '-0.30335', '-1.39', '1.2402', '0.085247', '-0.60236', '0.6832', '-0.44102', '0.40845', '0.89742', '0.63359', '0.4521', '0.46717', '0.77036', '-0.12375', '-0.7758', '-0.09428', '0.22023', '-1.0574', '0.067629\n']"
friday,"['friday', '-0.67416', '0.84673', '0.50739', '-0.99857', '0.1537', '-0.48937', '1.9631', '-0.36095', '-0.37239', '-0.2505', '-0.62599', '-0.073366', '-3.7937', '1.0089', '0.36796', '-0.73409', '0.23665', '-0.9896', '-0.9287', '0.19893', '-0.7534', '-0.73557', '0.57416', '0.53552', '0.9158\n']"
reason,"['reason', '0.43525', '0.41565', '-0.0049016', '0.33494', '-0.093569', '0.0231', '1.8699', '-0.57324', '-0.61937', '0.11542', '-0.90317', '0.59846', '-4.3689', '0.15006', '0.03712', '0.52517', '0.052408', '-0.22282', '0.57383', '-0.55142', '0.65294', '0.43788', '0.37033', '0.12756', '-0.73918\n']"
nyc,"['nyc', '-1.2277', '0.49803', '0.76271', '-1.055', '-0.066128', '-0.31835', '0.85356', '-0.37946', '0.40019', '-0.33663', '-0.30023', '-0.14554', '-3.2941', '0.85369', '0.51018', '-0.41497', '0.20525', '-0.39868', '-0.26343', '0.14817', '-0.058594', '-1.6191', '-0.0056485', '-1.3129', '0.74851\n']"
coronavirus,"['coronavirus', '0.23221', '0.19274', '-0.20191', '0.55183', '0.22028', '-1.733', '-0.5179', '-0.48583', '0.99621', '-0.61992', '1.3618', '0.51214', '-0.27673', '-0.26378', '0.9227', '1.0396', '0.44228', '0.83579', '1.3481', '0.55633', '-0.64568', '0.25664', '-0.19045', '-1.9823', '-0.043051\n']"
